type	time	latitude	longitude	altitude (m)	temperature	name	desc
T	2016-02-11 09:39:30	47.718076603	-122.247211011	131.2	15.0		
T	2016-02-11 09:39:31	47.718080208	-122.247203048	131.0	15.0		
T	2016-02-11 09:39:32	47.718077023	-122.247205814	131.0	15.0		
T	2016-02-11 09:39:33	47.718085237	-122.247201120	131.0	15.0		
T	2016-02-11 09:39:34	47.718091691	-122.247197265	131.0	15.0		
T	2016-02-11 09:39:35	47.718093703	-122.247195672	131.0	15.0		
T	2016-02-11 09:39:36	47.718097474	-122.247193661	131.0	15.0		
T	2016-02-11 09:39:37	47.718102587	-122.247192152	131.2	15.0		
T	2016-02-11 09:39:38	47.718105773	-122.247193912	131.2	15.0		
T	2016-02-11 09:39:39	47.718110802	-122.247194499	131.2	15.0		
T	2016-02-11 09:39:40	47.718111807	-122.247197852	131.2	15.0		
T	2016-02-11 09:39:41	47.718110969	-122.247206820	131.2	15.0		
T	2016-02-11 09:39:42	47.718107617	-122.247211849	131.2	15.0		
T	2016-02-11 09:39:43	47.718111388	-122.247216627	131.2	15.0		
T	2016-02-11 09:39:44	47.718116082	-122.247221740	131.2	15.0		
T	2016-02-11 09:39:45	47.718119686	-122.247229367	131.2	15.0		
T	2016-02-11 09:39:46	47.718121950	-122.247238168	131.2	15.0		
T	2016-02-11 09:39:47	47.718121279	-122.247245377	131.2	15.0		
T	2016-02-11 09:39:48	47.718119184	-122.247248394	131.2	15.0		
T	2016-02-11 09:39:49	47.718117926	-122.247248478	131.2	15.0		
T	2016-02-11 09:39:50	47.718117926	-122.247248478	131.2	15.0		
T	2016-02-11 09:39:51	47.718115747	-122.247255435	131.2	15.0		
T	2016-02-11 09:39:52	47.718109963	-122.247267840	131.2	15.0		
T	2016-02-11 09:39:53	47.718108790	-122.247274881	131.2	15.0		
T	2016-02-11 09:39:54	47.718110718	-122.247279072	131.2	15.0		
T	2016-02-11 09:39:55	47.718111221	-122.247282844	131.2	15.0		
T	2016-02-11 09:39:56	47.718115412	-122.247282593	131.2	15.0		
T	2016-02-11 09:39:57	47.718117591	-122.247283179	131.2	15.0		
T	2016-02-11 09:39:58	47.718121363	-122.247276893	131.2	15.0		
T	2016-02-11 09:39:59	47.718121698	-122.247279491	131.2	15.0		
T	2016-02-11 09:40:00	47.718119603	-122.247284101	131.2	15.0		
T	2016-02-11 09:40:01	47.718119854	-122.247287789	131.2	15.0		
T	2016-02-11 09:40:02	47.718114406	-122.247295920	131.2	15.0		
T	2016-02-11 09:40:03	47.718110634	-122.247298686	131.2	15.0		
T	2016-02-11 09:40:04	47.718109880	-122.247302625	131.2	15.0		
T	2016-02-11 09:40:05	47.718109377	-122.247306230	131.2	15.0		
T	2016-02-11 09:40:06	47.718107365	-122.247313019	131.2	15.0		
T	2016-02-11 09:40:07	47.718107952	-122.247317126	131.2	15.0		
T	2016-02-11 09:40:08	47.718111388	-122.247320982	131.2	15.0		
T	2016-02-11 09:40:09	47.718116418	-122.247322742	131.2	15.0		
T	2016-02-11 09:40:10	47.718115998	-122.247327352	131.2	15.0		
T	2016-02-11 09:40:11	47.718115747	-122.247332884	131.2	15.0		
T	2016-02-11 09:40:12	47.718112646	-122.247340260	131.2	15.0		
T	2016-02-11 09:40:13	47.718111891	-122.247347469	131.2	15.0		
T	2016-02-11 09:40:14	47.718110466	-122.247354845	131.2	15.0		
T	2016-02-11 09:40:15	47.718099821	-122.247367585	131.2	15.0		
T	2016-02-11 09:40:16	47.718093283	-122.247380996	131.2	15.0		
T	2016-02-11 09:40:17	47.718092864	-122.247382505	131.2	15.0		
T	2016-02-11 09:40:18	47.718086997	-122.247363478	131.2	15.0		
T	2016-02-11 09:40:19	47.718083728	-122.247345624	131.2	15.0		
T	2016-02-11 09:40:20	47.718078699	-122.247349229	131.2	15.0		
T	2016-02-11 09:40:21	47.718067719	-122.247336488	131.0	15.0		
T	2016-02-11 09:40:22	47.718067719	-122.247336488	131.0	15.0		
T	2016-02-11 09:40:23	47.718056822	-122.247329531	131.0	15.0		
T	2016-02-11 09:40:24	47.718048189	-122.247322490	131.0	15.0		
T	2016-02-11 09:40:25	47.718029413	-122.247311259	131.0	15.0		
T	2016-02-11 09:40:26	47.718027066	-122.247316455	131.0	15.0		
T	2016-02-11 09:40:27	47.718027150	-122.247315869	131.0	15.0		
T	2016-02-11 09:40:28	47.718023043	-122.247307654	131.0	15.0		
T	2016-02-11 09:40:29	47.718023881	-122.247299021	131.0	15.0		
T	2016-02-11 09:40:30	47.718023211	-122.247296507	131.0	15.0		
T	2016-02-11 09:40:31	47.718022959	-122.247294411	131.0	15.0		
T	2016-02-11 09:40:32	47.718019942	-122.247295668	131.0	15.0		
T	2016-02-11 09:40:33	47.718015835	-122.247295668	131.0	15.0		
T	2016-02-11 09:40:34	47.718014242	-122.247300949	131.0	15.0		
T	2016-02-11 09:40:35	47.718016924	-122.247306397	131.0	15.0		
T	2016-02-11 09:40:36	47.718023965	-122.247313606	131.0	15.0		
T	2016-02-11 09:40:37	47.718028827	-122.247312181	131.0	15.0		
T	2016-02-11 09:40:38	47.718037628	-122.247312767	131.0	15.0		
T	2016-02-11 09:40:39	47.718050452	-122.247308828	131.0	15.0		
T	2016-02-11 09:40:40	47.718061181	-122.247306146	131.0	15.0		
T	2016-02-11 09:40:41	47.718068389	-122.247305894	131.0	15.0		
T	2016-02-11 09:40:42	47.718076520	-122.247291813	131.0	15.0		
T	2016-02-11 09:40:43	47.718084650	-122.247278402	131.0	15.0		
T	2016-02-11 09:40:44	47.718086913	-122.247263817	131.0	15.0		
T	2016-02-11 09:40:45	47.718083980	-122.247255603	131.0	15.0		
T	2016-02-11 09:40:46	47.718041064	-122.247222662	131.0	15.0		
T	2016-02-11 09:40:47	47.718041064	-122.247222662	131.0	15.0		
T	2016-02-11 09:40:48	47.718040226	-122.247221405	131.0	15.0		
T	2016-02-11 09:40:49	47.718041232	-122.247220734	131.0	15.0		
T	2016-02-11 09:40:50	47.718032012	-122.247213107	131.0	15.0		
T	2016-02-11 09:40:51	47.718023043	-122.247205479	131.0	15.0		
T	2016-02-11 09:40:52	47.718015080	-122.247197516	131.0	15.0		
T	2016-02-11 09:40:53	47.718021115	-122.247184189	131.0	15.0		
T	2016-02-11 09:40:54	47.718021115	-122.247184189	131.0	15.0		
T	2016-02-11 09:40:55	47.718029581	-122.247172873	131.0	15.0		
T	2016-02-11 09:40:56	47.718027150	-122.247174550	131.0	15.0		
T	2016-02-11 09:40:57	47.718026144	-122.247178992	131.0	15.0		
T	2016-02-11 09:40:58	47.718026144	-122.247178992	131.0	15.0		
T	2016-02-11 09:40:59	47.718031006	-122.247187626	131.0	15.0		
T	2016-02-11 09:41:00	47.718034023	-122.247199696	131.0	15.0		
T	2016-02-11 09:41:01	47.718035532	-122.247205731	131.0	15.0		
T	2016-02-11 09:41:02	47.718040477	-122.247212352	131.0	15.0		
T	2016-02-11 09:41:03	47.718047770	-122.247218722	131.0	15.0		
T	2016-02-11 09:41:04	47.718051877	-122.247226769	131.0	15.0		
T	2016-02-11 09:41:05	47.718055062	-122.247228697	131.0	15.0		
T	2016-02-11 09:41:06	47.718057241	-122.247234732	131.0	15.0		
T	2016-02-11 09:41:07	47.718065623	-122.247237749	131.0	15.0		
T	2016-02-11 09:41:08	47.718066797	-122.247240264	131.0	15.0		
T	2016-02-11 09:41:09	47.718066545	-122.247240180	131.0	15.0		
T	2016-02-11 09:41:10	47.718057577	-122.247227607	131.0	15.0		
T	2016-02-11 09:41:11	47.718057577	-122.247227607	131.0	15.0		
T	2016-02-11 09:41:12	47.718055481	-122.247222746	131.0	15.0		
T	2016-02-11 09:41:13	47.718059504	-122.247217130	131.0	15.0		
T	2016-02-11 09:41:14	47.718058163	-122.247211011	131.0	15.0		
T	2016-02-11 09:41:15	47.718054811	-122.247194666	131.0	15.0		
T	2016-02-11 09:41:16	47.718063025	-122.247185027	131.0	15.0		
T	2016-02-11 09:41:17	47.718068641	-122.247177148	131.0	15.0		
T	2016-02-11 09:41:18	47.718072077	-122.247151583	131.0	15.0		
T	2016-02-11 09:41:19	47.718072077	-122.247151583	131.0	15.0		
T	2016-02-11 09:41:20	47.718074005	-122.247140519	131.0	15.0		
T	2016-02-11 09:41:21	47.718072748	-122.247131718	131.0	15.0		
T	2016-02-11 09:41:22	47.718071574	-122.247130461	131.0	15.0		
T	2016-02-11 09:41:23	47.718058582	-122.247107243	130.8	15.0		
T	2016-02-11 09:41:24	47.718051793	-122.247104896	130.8	15.0		
T	2016-02-11 09:41:25	47.718043076	-122.247088887	131.0	15.0		
T	2016-02-11 09:41:26	47.718032766	-122.247078326	131.0	15.0		
T	2016-02-11 09:41:27	47.718030168	-122.247076901	131.0	15.0		
T	2016-02-11 09:41:28	47.718029078	-122.247071536	131.0	15.0		
T	2016-02-11 09:41:29	47.718024720	-122.247071620	131.0	15.0		
T	2016-02-11 09:41:30	47.718022959	-122.247076398	131.0	15.0		
T	2016-02-11 09:41:31	47.718020277	-122.247081678	131.0	15.0		
T	2016-02-11 09:41:32	47.718017595	-122.247085869	131.0	15.0		
T	2016-02-11 09:41:33	47.718030252	-122.247095509	131.0	15.0		
T	2016-02-11 09:41:34	47.718030419	-122.247096011	131.0	15.0		
T	2016-02-11 09:41:35	47.718031509	-122.247094838	131.0	15.0		
T	2016-02-11 09:41:36	47.718032263	-122.247093078	131.0	15.0		
T	2016-02-11 09:41:37	47.718032850	-122.247096598	131.0	15.0		
T	2016-02-11 09:41:38	47.718046512	-122.247121409	131.0	15.0		
T	2016-02-11 09:41:39	47.718042238	-122.247123085	131.0	15.0		
T	2016-02-11 09:41:40	47.718050787	-122.247142782	131.0	15.0		
T	2016-02-11 09:41:41	47.718060762	-122.247158121	131.0	15.0		
T	2016-02-11 09:41:42	47.718055816	-122.247162312	131.0	15.0		
T	2016-02-11 09:41:43	47.718063025	-122.247174969	131.0	15.0		
T	2016-02-11 09:41:44	47.718071742	-122.247184860	131.0	15.0		
T	2016-02-11 09:41:45	47.718068808	-122.247190140	131.0	15.0		
T	2016-02-11 09:41:46	47.718077023	-122.247201623	131.0	15.0		
T	2016-02-11 09:41:47	47.718075765	-122.247205814	131.0	15.0		
T	2016-02-11 09:41:48	47.718082387	-122.247218136	131.0	15.0		
T	2016-02-11 09:41:49	47.718083560	-122.247230709	131.0	15.0		
T	2016-02-11 09:41:50	47.718084482	-122.247244623	131.0	15.0		
T	2016-02-11 09:41:51	47.718082387	-122.247243114	131.0	15.0		
T	2016-02-11 09:41:52	47.718081381	-122.247246718	131.0	15.0		
T	2016-02-11 09:41:53	47.718078448	-122.247247892	131.0	15.0		
T	2016-02-11 09:41:54	47.718079956	-122.247249484	131.0	15.0		
T	2016-02-11 09:41:55	47.718077274	-122.247252753	131.0	15.0		
T	2016-02-11 09:41:56	47.718066713	-122.247258872	131.0	15.0		
T	2016-02-11 09:41:57	47.718060091	-122.247263649	131.0	15.0		
T	2016-02-11 09:41:58	47.718062857	-122.247276558	131.0	15.0		
T	2016-02-11 09:41:59	47.718067132	-122.247282844	131.0	15.0		
T	2016-02-11 09:42:00	47.718067300	-122.247287035	131.0	15.0		
T	2016-02-11 09:42:01	47.718067132	-122.247293154	131.0	15.0		
T	2016-02-11 09:42:02	47.718068724	-122.247297009	131.0	15.0		
T	2016-02-11 09:42:03	47.718070820	-122.247299356	131.0	15.0		
T	2016-02-11 09:42:04	47.718073167	-122.247299105	131.0	15.0		
T	2016-02-11 09:42:05	47.718080040	-122.247295333	131.0	15.0		
T	2016-02-11 09:42:06	47.718087332	-122.247288376	131.0	15.0		
T	2016-02-11 09:42:07	47.718091523	-122.247284018	131.0	15.0		
T	2016-02-11 09:42:08	47.718093367	-122.247283012	131.0	15.0		
T	2016-02-11 09:42:09	47.718094457	-122.247285945	131.0	15.0		
T	2016-02-11 09:42:10	47.718092948	-122.247290472	131.0	15.0		
T	2016-02-11 09:42:11	47.718089763	-122.247291896	131.0	15.0		
T	2016-02-11 09:42:12	47.718089931	-122.247293154	131.0	15.0		
T	2016-02-11 09:42:13	47.718086829	-122.247296674	131.0	15.0		
T	2016-02-11 09:42:14	47.718087835	-122.247298686	131.0	15.0		
T	2016-02-11 09:42:15	47.718087584	-122.247299021	131.0	15.0		
T	2016-02-11 09:42:16	47.718085404	-122.247298518	131.0	15.0		
T	2016-02-11 09:42:17	47.718082303	-122.247296507	131.0	15.0		
T	2016-02-11 09:42:18	47.718078950	-122.247295585	131.0	15.0		
T	2016-02-11 09:42:19	47.718076268	-122.247293573	131.0	15.0		
T	2016-02-11 09:42:20	47.718074592	-122.247290388	131.0	15.0		
T	2016-02-11 09:42:21	47.718072077	-122.247287370	131.0	15.0		
T	2016-02-11 09:42:22	47.718070401	-122.247285442	131.0	15.0		
T	2016-02-11 09:42:23	47.718065456	-122.247284269	131.0	15.0		
T	2016-02-11 09:42:24	47.718062103	-122.247282006	131.0	15.0		
T	2016-02-11 09:42:25	47.718060343	-122.247281587	131.0	15.0		
T	2016-02-11 09:42:26	47.718056822	-122.247276893	131.0	15.0		
T	2016-02-11 09:42:27	47.718053386	-122.247271864	131.0	15.0		
T	2016-02-11 09:42:28	47.718052296	-122.247270187	131.0	15.0		
T	2016-02-11 09:42:29	47.718050620	-122.247269433	131.0	15.0		
T	2016-02-11 09:42:30	47.718046345	-122.247271361	131.0	15.0		
T	2016-02-11 09:42:31	47.718041064	-122.247274462	131.0	15.0		
T	2016-02-11 09:42:32	47.718038466	-122.247273372	131.0	15.0		
T	2016-02-11 09:42:33	47.718037125	-122.247272199	131.0	15.0		
T	2016-02-11 09:42:34	47.718038298	-122.247270858	131.0	15.0		
T	2016-02-11 09:42:35	47.718041399	-122.247268008	131.0	15.0		
T	2016-02-11 09:42:36	47.718043998	-122.247267924	131.0	15.0		
T	2016-02-11 09:42:37	47.718044501	-122.247271026	131.0	15.0		
T	2016-02-11 09:42:38	47.718048021	-122.247272870	131.0	15.0		
T	2016-02-11 09:42:39	47.718053889	-122.247272450	131.0	15.0		
T	2016-02-11 09:42:40	47.718056571	-122.247275719	131.0	15.0		
T	2016-02-11 09:42:41	47.718057660	-122.247277480	131.0	15.0		
T	2016-02-11 09:42:42	47.718060175	-122.247275971	131.0	15.0		
T	2016-02-11 09:42:43	47.718062606	-122.247276725	131.0	15.0		
T	2016-02-11 09:42:44	47.718064282	-122.247277312	131.0	15.0		
T	2016-02-11 09:42:45	47.718065958	-122.247275300	131.0	15.0		
T	2016-02-11 09:42:46	47.718067383	-122.247273792	131.0	15.0		
T	2016-02-11 09:42:47	47.718068808	-122.247271864	131.0	15.0		
T	2016-02-11 09:42:48	47.718072077	-122.247267002	131.0	15.0		
T	2016-02-11 09:42:49	47.718077693	-122.247260716	131.0	15.0		
T	2016-02-11 09:42:50	47.718082638	-122.247255854	131.0	15.0		
T	2016-02-11 09:42:51	47.718083225	-122.247255100	131.0	15.0		
T	2016-02-11 09:42:52	47.718082303	-122.247252921	131.0	15.0		
T	2016-02-11 09:42:53	47.718084147	-122.247249484	131.0	15.0		
T	2016-02-11 09:42:54	47.718084063	-122.247250658	131.0	15.0		
T	2016-02-11 09:42:55	47.718084734	-122.247249736	131.0	15.0		
T	2016-02-11 09:42:56	47.718084734	-122.247248562	130.8	15.0		
T	2016-02-11 09:42:57	47.718086829	-122.247244539	130.8	15.0		
T	2016-02-11 09:42:58	47.718089679	-122.247240432	130.8	15.0		
T	2016-02-11 09:42:59	47.718087332	-122.247239091	130.8	15.0		
T	2016-02-11 09:43:00	47.718084902	-122.247237498	130.8	15.0		
T	2016-02-11 09:43:01	47.718081716	-122.247238336	130.8	15.0		
T	2016-02-11 09:43:02	47.718077609	-122.247239677	130.8	15.0		
T	2016-02-11 09:43:03	47.718075179	-122.247242359	130.8	15.0		
T	2016-02-11 09:43:04	47.718073335	-122.247246047	130.8	15.0		
T	2016-02-11 09:43:05	47.718073502	-122.247248730	130.8	15.0		
T	2016-02-11 09:43:06	47.718073083	-122.247250825	130.8	15.0		
T	2016-02-11 09:43:07	47.718073670	-122.247252250	130.8	15.0		
T	2016-02-11 09:43:08	47.718073167	-122.247257112	130.8	15.0		
T	2016-02-11 09:43:09	47.718072329	-122.247259375	130.8	15.0		
T	2016-02-11 09:43:10	47.718069144	-122.247262727	130.8	15.0		
T	2016-02-11 09:43:11	47.718066126	-122.247266164	130.8	15.0		
T	2016-02-11 09:43:12	47.718066126	-122.247272199	130.8	15.0		
T	2016-02-11 09:43:13	47.718067719	-122.247283431	130.8	15.0		
T	2016-02-11 09:43:14	47.718069311	-122.247292148	130.8	15.0		
T	2016-02-11 09:43:15	47.718076101	-122.247295752	130.8	15.0		
T	2016-02-11 09:43:16	47.718079034	-122.247301200	131.0	15.0		
T	2016-02-11 09:43:17	47.718082638	-122.247304553	131.0	15.0		
T	2016-02-11 09:43:18	47.718084902	-122.247306565	131.0	15.0		
T	2016-02-11 09:43:19	47.718084734	-122.247307403	131.0	15.0		
T	2016-02-11 09:43:20	47.718087332	-122.247306565	131.0	15.0		
T	2016-02-11 09:43:21	47.718088338	-122.247308241	131.0	15.0		
T	2016-02-11 09:43:22	47.718090182	-122.247306397	130.8	15.0		
T	2016-02-11 09:43:23	47.718092445	-122.247305391	130.8	15.0		
T	2016-02-11 09:43:24	47.718092026	-122.247306230	130.8	15.0		
T	2016-02-11 09:43:25	47.718095044	-122.247302961	130.8	15.0		
T	2016-02-11 09:43:26	47.718095295	-122.247299608	130.8	15.0		
T	2016-02-11 09:43:27	47.718097977	-122.247291142	130.8	15.0		
T	2016-02-11 09:43:28	47.718101162	-122.247284772	130.8	15.0		
T	2016-02-11 09:43:29	47.718105856	-122.247279072	130.8	15.0		
T	2016-02-11 09:43:30	47.718108036	-122.247274881	130.8	15.0		
T	2016-02-11 09:43:31	47.718115663	-122.247266164	131.0	15.0		
T	2016-02-11 09:43:32	47.718122788	-122.247260967	130.8	15.0		
T	2016-02-11 09:43:33	47.718130499	-122.247253507	131.0	15.0		
T	2016-02-11 09:43:34	47.718136869	-122.247248143	131.0	15.0		
T	2016-02-11 09:43:35	47.718140306	-122.247244455	131.0	15.0		
T	2016-02-11 09:43:36	47.718141060	-122.247241270	131.0	15.0		
T	2016-02-11 09:43:37	47.718141731	-122.247238420	131.0	15.0		
T	2016-02-11 09:43:38	47.718143910	-122.247237414	131.0	15.0		
T	2016-02-11 09:43:39	47.718146509	-122.247237330	130.8	15.0		
T	2016-02-11 09:43:40	47.718149610	-122.247236660	130.8	15.0		
T	2016-02-11 09:43:41	47.718151538	-122.247237749	130.8	15.0		
T	2016-02-11 09:43:42	47.718151538	-122.247239091	130.8	15.0		
T	2016-02-11 09:43:43	47.718150113	-122.247238923	131.0	15.0		
T	2016-02-11 09:43:44	47.718150280	-122.247239426	131.0	15.0		
T	2016-02-11 09:43:45	47.718149191	-122.247238001	130.8	15.0		
T	2016-02-11 09:43:46	47.718149526	-122.247234061	130.8	15.0		
T	2016-02-11 09:43:47	47.718148855	-122.247230709	131.0	15.0		
T	2016-02-11 09:43:48	47.718146006	-122.247225093	131.0	15.0		
T	2016-02-11 09:43:49	47.718142485	-122.247219225	131.0	15.0		
T	2016-02-11 09:43:50	47.718139552	-122.247215202	131.0	15.0		
T	2016-02-11 09:43:51	47.718136450	-122.247214196	131.0	15.0		
T	2016-02-11 09:43:52	47.718127985	-122.247216962	131.0	15.0		
T	2016-02-11 09:43:53	47.718118429	-122.247223668	131.0	15.0		
T	2016-02-11 09:43:54	47.718112729	-122.247226853	131.0	15.0		
T	2016-02-11 09:43:55	47.718108119	-122.247227021	131.0	15.0		
T	2016-02-11 09:43:56	47.718101162	-122.247225177	131.0	15.0		
T	2016-02-11 09:43:57	47.718094708	-122.247224003	131.0	15.0		
T	2016-02-11 09:43:58	47.718090517	-122.247223333	131.0	15.0		
T	2016-02-11 09:43:59	47.718087332	-122.247223752	131.0	15.0		
T	2016-02-11 09:44:00	47.718084818	-122.247224087	131.0	15.0		
T	2016-02-11 09:44:01	47.718082806	-122.247224506	131.0	15.0		
T	2016-02-11 09:44:02	47.718081130	-122.247221991	131.0	15.0		
T	2016-02-11 09:44:03	47.718079705	-122.247222662	131.0	15.0		
T	2016-02-11 09:44:04	47.718080375	-122.247222327	131.0	15.0		
T	2016-02-11 09:44:05	47.718083393	-122.247220566	131.0	15.0		
T	2016-02-11 09:44:06	47.718088087	-122.247218890	131.2	15.0		
T	2016-02-11 09:44:07	47.718092781	-122.247214196	131.2	15.0		
T	2016-02-11 09:44:08	47.718094122	-122.247212436	131.0	15.0		
T	2016-02-11 09:44:09	47.718094625	-122.247211011	131.0	15.0		
T	2016-02-11 09:44:10	47.718098229	-122.247206736	131.0	15.0		
T	2016-02-11 09:44:11	47.718103845	-122.247201120	131.0	15.0		
T	2016-02-11 09:44:12	47.718105856	-122.247199612	131.0	15.0		
T	2016-02-11 09:44:13	47.718109628	-122.247195086	131.0	15.0		
T	2016-02-11 09:44:14	47.718107114	-122.247194583	131.2	15.0		
T	2016-02-11 09:44:15	47.718107700	-122.247197432	131.2	15.0		
T	2016-02-11 09:44:16	47.718108287	-122.247198187	131.0	15.0		
T	2016-02-11 09:44:17	47.718109377	-122.247198522	131.0	15.0		
T	2016-02-11 09:44:18	47.718114071	-122.247196259	131.0	15.0		
T	2016-02-11 09:44:19	47.718120022	-122.247191481	131.0	15.0		
T	2016-02-11 09:44:20	47.718123123	-122.247189805	131.0	15.0		
T	2016-02-11 09:44:21	47.718124380	-122.247190392	131.0	15.0		
T	2016-02-11 09:44:22	47.718127398	-122.247188212	131.0	15.0		
T	2016-02-11 09:44:23	47.718133349	-122.247182177	131.0	15.0		
T	2016-02-11 09:44:24	47.718139384	-122.247175472	131.0	15.0		
T	2016-02-11 09:44:25	47.718144078	-122.247167341	131.0	15.0		
T	2016-02-11 09:44:26	47.718147179	-122.247158960	131.0	15.0		
T	2016-02-11 09:44:27	47.718151957	-122.247150997	131.0	15.0		
T	2016-02-11 09:44:28	47.718154388	-122.247147225	131.0	15.0		
T	2016-02-11 09:44:29	47.718154471	-122.247142112	131.0	15.0		
T	2016-02-11 09:44:30	47.718157070	-122.247136077	131.0	15.0		
T	2016-02-11 09:44:31	47.718156902	-122.247132976	131.0	15.0		
T	2016-02-11 09:44:32	47.718158159	-122.247129455	131.0	15.0		
T	2016-02-11 09:44:33	47.718159081	-122.247124929	131.0	15.0		
T	2016-02-11 09:44:34	47.718161428	-122.247120570	131.2	15.0		
T	2016-02-11 09:44:35	47.718163440	-122.247116715	131.2	15.0		
T	2016-02-11 09:44:36	47.718164446	-122.247114452	131.2	15.0		
T	2016-02-11 09:44:37	47.718164111	-122.247113613	131.2	15.0		
T	2016-02-11 09:44:38	47.718163691	-122.247113865	131.2	15.0		
T	2016-02-11 09:44:39	47.718163272	-122.247117721	131.2	15.0		
T	2016-02-11 09:44:40	47.718164530	-122.247121325	131.2	15.0		
T	2016-02-11 09:44:41	47.718165955	-122.247121995	131.2	15.0		
T	2016-02-11 09:44:42	47.718163691	-122.247127108	131.2	15.0		
T	2016-02-11 09:44:43	47.718159584	-122.247138256	131.2	15.0		
T	2016-02-11 09:44:44	47.718155310	-122.247153008	131.2	15.0		
T	2016-02-11 09:44:45	47.718151538	-122.247166336	131.0	15.0		
T	2016-02-11 09:44:46	47.718145167	-122.247175053	131.0	15.0		
T	2016-02-11 09:44:47	47.718143156	-122.247185614	131.2	15.0		
T	2016-02-11 09:44:48	47.718139803	-122.247196510	131.2	15.0		
T	2016-02-11 09:44:49	47.718135864	-122.247207575	131.2	15.0		
T	2016-02-11 09:44:50	47.718131924	-122.247219058	131.2	15.0		
T	2016-02-11 09:44:51	47.718127230	-122.247230876	131.2	15.0		
T	2016-02-11 09:44:52	47.718126057	-122.247239845	131.2	15.0		
T	2016-02-11 09:44:53	47.718123877	-122.247249484	131.2	15.0		
T	2016-02-11 09:44:54	47.718119519	-122.247258201	131.2	15.0		
T	2016-02-11 09:44:55	47.718112143	-122.247270942	131.0	15.0		
T	2016-02-11 09:44:56	47.718107365	-122.247280329	131.0	15.0		
T	2016-02-11 09:44:57	47.718103006	-122.247290974	131.0	15.0		
T	2016-02-11 09:44:58	47.718102671	-122.247300530	131.0	15.0		
T	2016-02-11 09:44:59	47.718097810	-122.247312013	131.0	15.0		
T	2016-02-11 09:45:00	47.718095547	-122.247323915	131.0	15.0		
T	2016-02-11 09:45:01	47.718095547	-122.247329615	131.0	15.0		
T	2016-02-11 09:45:02	47.718097810	-122.247333303	131.0	15.0		
T	2016-02-11 09:45:03	47.718101414	-122.247336740	131.0	15.0		
T	2016-02-11 09:45:04	47.718106024	-122.247339422	131.2	15.0		
T	2016-02-11 09:45:05	47.718109712	-122.247341266	131.2	15.0		
T	2016-02-11 09:45:06	47.718112143	-122.247340763	131.2	15.0		
T	2016-02-11 09:45:07	47.718112981	-122.247341517	131.2	15.0		
